"time","loss","layer_0.max_depth","layer_0.min_data_in_leaf","layer_0.boosting_rounds","layer_1.input_window","layer_0.num_leaves","layer_1.min_data_in_leaf","layer_1.boosting_rounds","status","layer_1.learning_rate","layer_1.num_leaves","log","layer_0.bagging_fraction","layer_1.max_depth","layer_0.learning_rate","layer_0.input_window","error","layer_0.feature_fraction","trial"
"57.932109","0.1911863267189207","10.0","42.0","11.0","4.0","12.0","100.0","54.0","ok","0.2652912458103531","47.0","","0.37995331021014234","9.0","0.30258703710733337","3.0","","0.7949427963907757","136"
"61.072289","0.30877954467041524","14.0","70.0","43.0","5.0","46.0","31.0","9.0","ok","0.17709565814208167","35.0","","0.411673164132915","14.0","0.4343816582574651","1.0","","0.53879962392961","137"
"42.754403","0.26893216227742744","13.0","20.0","23.0","4.0","12.0","11.0","16.0","ok","0.026180525804739063","25.0","","0.19255416274981935","11.0","0.18934448230558565","2.0","","0.5262345015623927","138"
"37.525435","0.18375116617557144","10.0","20.0","5.0","4.0","6.0","22.0","72.0","ok","0.04295629363144265","19.0","","0.36599482905602254","3.0","0.43115774912307836","2.0","","0.9058672207632779","139"
"33.601013","0.30369885006563335","15.0","70.0","11.0","4.0","49.0","3.0","8.0","ok","0.02458310012784152","16.0","","0.34832242300636984","8.0","0.2352042572518745","1.0","","0.8315134086455682","140"
"87.403382","0.1291265515925234","13.0","78.0","41.0","5.0","11.0","82.0","70.0","ok","0.07796887949155167","6.0","","0.8987173928238276","10.0","0.08195515746205365","3.0","","0.6169143920067613","141"
"72.810869","0.12173624119795627","16.0","70.0","19.0","5.0","30.0","24.0","74.0","ok","0.07826150631812225","13.0","","0.35473525544251605","11.0","0.19902406975654544","3.0","","0.8055066814503234","142"
"33.944285","0.36903415616818114","13.0","46.0","13.0","5.0","9.0","29.0","38.0","ok","0.016182134866544236","34.0","","0.44114546999931736","2.0","0.24247320195119057","1.0","","0.9033279165281629","143"
"69.691397","0.5417381351781746","13.0","74.0","44.0","3.0","42.0","44.0","9.0","ok","0.0360146650787547","22.0","","0.13142822402247764","3.0","0.48841035547285844","2.0","","0.5945443385755584","144"
"94.764672","0.40201984459320483","10.0","42.0","18.0","4.0","40.0","17.0","8.0","ok","0.011241525328804921","49.0","","0.9642627975141995","12.0","0.1104603545894471","3.0","","0.9185413781044589","145"
"65.071706","0.3039689072725834","13.0","76.0","41.0","4.0","15.0","78.0","17.0","ok","0.0213904576052069","10.0","","0.23003675953591105","16.0","0.14720779349399543","2.0","","0.7599897861424538","146"
"73.068201","0.267600172218006","13.0","56.0","22.0","5.0","23.0","12.0","74.0","ok","0.010802686489272408","28.0","","0.7396200518453686","3.0","0.45128078390142295","2.0","","0.5757107042772995","147"
"72.948243","0.22189384544625024","14.0","34.0","53.0","4.0","33.0","93.0","9.0","ok","0.19388608329302753","46.0","","0.31510795502262173","14.0","0.13484962196557748","1.0","","0.774260567416293","148"
"33.163444","0.16393372276732066","13.0","79.0","11.0","3.0","10.0","22.0","17.0","ok","0.13602773180723737","38.0","","0.9729658938252531","6.0","0.25616910969742157","1.0","","0.709144765146213","149"
"48.027974","0.33359685102769077","15.0","79.0","19.0","4.0","41.0","43.0","5.0","ok","0.039417487526643","38.0","","0.8646701534175261","3.0","0.11259850435286857","1.0","","0.6801576653263952","150"
"87.731352","0.22701711778698533","15.0","28.0","38.0","4.0","46.0","82.0","64.0","ok","0.021615082756786034","11.0","","0.31643814585799745","13.0","0.21849243609170188","2.0","","0.526222017864541","151"
"129.65371","0.2901067665539813","11.0","63.0","64.0","5.0","23.0","64.0","46.0","ok","0.016398422102968522","45.0","","0.9644146698326846","10.0","0.13929836169603635","1.0","","0.8518165454983642","152"
"111.47769","0.3796564120556469","14.0","47.0","32.0","3.0","29.0","64.0","9.0","ok","0.03238843364898666","44.0","","0.9939534023100624","11.0","0.17609754579528117","2.0","","0.8450803561395962","153"
"59.895085","0.2986610955179036","9.0","63.0","10.0","4.0","8.0","39.0","48.0","ok","0.01320986105587695","50.0","","0.74620096271535","12.0","0.4919151324330149","3.0","","0.7029106285133728","154"
"52.944369","0.2089715763420826","12.0","37.0","8.0","5.0","48.0","71.0","50.0","ok","0.28246371755321376","38.0","","0.2692223101268436","4.0","0.11832186183311484","2.0","","0.9663030348048157","155"
"22.510636","0.38961697080521285","13.0","61.0","9.0","4.0","25.0","20.0","13.0","ok","0.010516341695822702","38.0","","0.7249801174657052","2.0","0.4440178879665301","0.0","","0.5691669229139628","156"
"68.747135","0.295779198276046","8.0","48.0","33.0","5.0","40.0","74.0","9.0","ok","0.0482398775159422","11.0","","0.8777700982601967","9.0","0.15892751417730125","1.0","","0.8076505908883305","157"
"180.283515","10","11.0","51.0","72.0","3.0","20.0","47.0","6.0","fail","0.041823271187675926","48.0","","0.833099546913336","7.0","0.18176351278225003","2.0","Model was automatically killed.","0.7982208308747557","158"
"31.608972","0.5807055202167748","12.0","62.0","7.0","4.0","10.0","75.0","9.0","ok","0.0178263560187786","34.0","","0.9676509760451248","2.0","0.2142595333640489","1.0","","0.739714360077217","159"
"69.334678","0.43007554267612286","8.0","32.0","66.0","4.0","48.0","33.0","9.0","ok","0.028719679755813056","34.0","","0.19549890765131406","14.0","0.259120252093165","1.0","","0.6374624624881542","160"
"79.601508","0.3620884734218414","11.0","78.0","24.0","3.0","38.0","77.0","56.0","ok","0.012074840182959243","49.0","","0.14573943112834253","16.0","0.4564844704499964","3.0","","0.6253970880197015","161"
"31.347863","0.17575998225906167","9.0","30.0","7.0","5.0","33.0","47.0","39.0","ok","0.2062204929230656","32.0","","0.1766251836577455","8.0","0.0863030743321497","1.0","","0.6597148978663264","162"
"95.735085","0.4997983428273503","11.0","64.0","62.0","4.0","26.0","12.0","6.0","ok","0.01433099098067347","24.0","","0.9061086964105313","4.0","0.20965646181148237","1.0","","0.5682596444662381","163"
"22.161498","0.17043003261490866","14.0","74.0","15.0","3.0","24.0","90.0","13.0","ok","0.15148788473833757","28.0","","0.20655069263447817","14.0","0.21670254371646033","0.0","","0.6802706308147852","164"
"39.104095","0.20414562881172468","9.0","58.0","26.0","4.0","16.0","16.0","12.0","ok","0.07306686441916256","13.0","","0.6792002398095455","7.0","0.08544880634752129","1.0","","0.5662441154843272","165"
"50.401773","0.1405308981289453","12.0","73.0","23.0","5.0","40.0","68.0","60.0","ok","0.0426118856377956","44.0","","0.9840325492087164","3.0","0.16138712135285965","2.0","","0.5991196283183433","166"
"33.056461","0.17480162416582076","15.0","45.0","36.0","3.0","21.0","79.0","6.0","ok","0.14300669542070246","11.0","","0.4423148157133625","16.0","0.08818319424243279","0.0","","0.694252454999001","167"
"34.312215","0.14136300546455582","8.0","77.0","7.0","4.0","39.0","56.0","22.0","ok","0.11311236539917585","5.0","","0.5653336896101547","7.0","0.12273070890194406","1.0","","0.8348171276555028","168"
"131.894979","0.22842025965782556","14.0","59.0","62.0","4.0","18.0","97.0","71.0","ok","0.018086828592045568","39.0","","0.3039001171181963","9.0","0.1317741815686771","3.0","","0.7370984391375834","169"
"81.501343","0.3928252090637387","10.0","64.0","67.0","4.0","41.0","93.0","9.0","ok","0.012014732619307225","27.0","","0.28239363087943004","11.0","0.09549014031743062","1.0","","0.8299011217075407","170"
"47.481279","0.3039105997792305","15.0","31.0","10.0","3.0","24.0","28.0","15.0","ok","0.05805501281969071","47.0","","0.8555492317103494","6.0","0.11365921822677842","2.0","","0.5564443642632977","171"
"33.891827","0.28971711598067096","15.0","59.0","9.0","4.0","46.0","97.0","29.0","ok","0.019974849942248563","39.0","","0.14896977632245978","7.0","0.0969764136255422","1.0","","0.8890867762645194","172"
"47.819433","0.1468300122153937","8.0","69.0","12.0","4.0","21.0","56.0","70.0","ok","0.03605910391552844","21.0","","0.4963789760093814","11.0","0.1341126871217411","2.0","","0.5557404388930011","173"
"20.613035","0.2534489169701546","15.0","46.0","7.0","5.0","16.0","65.0","10.0","ok","0.09348491566473732","9.0","","0.15706022339600362","9.0","0.19462247000751198","0.0","","0.5573476974186571","174"
"65.59005","0.14310847691016818","9.0","55.0","10.0","3.0","42.0","96.0","32.0","ok","0.1361352467608659","6.0","","0.6013332867858205","6.0","0.20092401897338322","3.0","","0.9287474646014325","175"
"27.256251","0.18385548676014118","10.0","21.0","12.0","3.0","10.0","19.0","6.0","ok","0.20515689197397285","13.0","","0.4513379649444642","9.0","0.08069975326302896","1.0","","0.9112393626998969","176"
"180.280259","10","12.0","35.0","62.0","4.0","46.0","54.0","5.0","fail","0.035182662658838224","19.0","","0.9125163584862627","4.0","0.08004103077922217","3.0","Model was automatically killed.","0.7816714117701293","177"
"76.291177","0.39105068685432326","10.0","62.0","27.0","4.0","37.0","73.0","6.0","ok","0.017551657381818644","18.0","","0.3877861255616293","4.0","0.31565174968105186","2.0","","0.7924469995299632","178"
"24.813556","0.20234168814695186","10.0","36.0","19.0","3.0","50.0","89.0","15.0","ok","0.07729341506035495","38.0","","0.13896790031899464","9.0","0.26503512339265733","0.0","","0.6546195650156084","179"
"23.755041","0.1790154713348404","12.0","54.0","6.0","4.0","6.0","41.0","10.0","ok","0.16445458568305563","6.0","","0.24352144987512164","13.0","0.41700538584447316","1.0","","0.9689353290375812","180"
"56.365939","0.3520466189925031","15.0","27.0","13.0","5.0","39.0","21.0","6.0","ok","0.11541892132480916","48.0","","0.735116911832177","12.0","0.0869022225403533","2.0","","0.7773931678925108","181"
"25.743227","0.2768787862306145","13.0","49.0","37.0","3.0","13.0","50.0","25.0","ok","0.03769761384973417","28.0","","0.3735419583871842","3.0","0.37165095685511984","0.0","","0.8868513834074214","182"
"131.536743","0.13716752896760578","8.0","49.0","30.0","4.0","34.0","36.0","70.0","ok","0.22667038382156476","49.0","","0.9884349126153121","8.0","0.15455505804570902","3.0","","0.5129025359750052","183"
"43.254624","0.17678937734283495","11.0","62.0","6.0","4.0","37.0","76.0","11.0","ok","0.29746626262982356","37.0","","0.7018147986022324","10.0","0.350619220123079","2.0","","0.5308956137243623","184"
"29.491094","0.18321012476650642","15.0","72.0","20.0","4.0","28.0","28.0","19.0","ok","0.06723921847606844","40.0","","0.6760692592604595","14.0","0.21726424315333234","0.0","","0.6143671405015719","185"
"66.107205","0.1703423574402448","12.0","71.0","22.0","4.0","42.0","85.0","44.0","ok","0.0570938410714279","37.0","","0.13244952051054174","15.0","0.26861382529979777","2.0","","0.9542026150907825","186"
"41.441477","0.2859966710609108","11.0","49.0","56.0","4.0","38.0","26.0","13.0","ok","0.035078524065406895","15.0","","0.25417102859208474","15.0","0.09027648285028585","0.0","","0.8100860064601044","187"
"53.46125","0.31342570560619804","14.0","33.0","8.0","4.0","11.0","17.0","58.0","ok","0.011245530727866672","31.0","","0.22121092760611463","9.0","0.4506978996146411","3.0","","0.6949490833924356","188"
"37.190886","0.20695723298006105","8.0","23.0","7.0","4.0","39.0","78.0","14.0","ok","0.09941910782648981","21.0","","0.15638484323479557","5.0","0.18325240029292808","2.0","","0.98157380839659","189"
"36.139867","0.2906671778638678","15.0","28.0","7.0","3.0","34.0","69.0","35.0","ok","0.023514405675112877","10.0","","0.6129109153525424","10.0","0.09519080576022498","1.0","","0.5900454528369515","190"
"40.420197","0.14681555297551516","15.0","22.0","24.0","4.0","10.0","38.0","20.0","ok","0.21523149129799676","23.0","","0.26746677103325195","11.0","0.08805587090945811","1.0","","0.9672955269783182","191"
"40.531638","0.24105015661091636","10.0","55.0","9.0","4.0","37.0","49.0","10.0","ok","0.08815101530885339","42.0","","0.23914690132112765","15.0","0.4897877232059305","2.0","","0.9700859968853262","192"
"84.791059","0.17550007837546444","8.0","48.0","32.0","4.0","46.0","24.0","38.0","ok","0.05650401214265904","50.0","","0.3316669167370081","7.0","0.14208752631180585","3.0","","0.5776748055189576","193"
"29.890138","0.5492334386952936","11.0","21.0","8.0","5.0","7.0","58.0","5.0","ok","0.014242502063552273","11.0","","0.19695320118796356","12.0","0.13376217906719484","2.0","","0.725228008718392","194"
"42.646598","0.36472857210559856","11.0","39.0","14.0","5.0","36.0","88.0","6.0","ok","0.014005381606492543","30.0","","0.24153442679203388","9.0","0.12243042748044516","2.0","","0.5269271197920042","195"
"37.155001","0.2510149704834533","13.0","57.0","44.0","5.0","34.0","19.0","19.0","ok","0.02470985069515734","18.0","","0.20023074335993496","7.0","0.09671033591143098","1.0","","0.5661736833986402","196"
"33.426789","0.3679864441154416","16.0","40.0","41.0","3.0","5.0","71.0","6.0","ok","0.03063564105554297","14.0","","0.23878890868815478","2.0","0.3729838333357114","1.0","","0.9817538906033603","197"
"120.505072","0.39985451315126846","16.0","51.0","49.0","4.0","19.0","65.0","7.0","ok","0.04281304812934399","41.0","","0.48882782222741605","6.0","0.3277611302977614","3.0","","0.7045922356076686","198"
"74.313229","0.2718409540453711","13.0","72.0","30.0","4.0","22.0","34.0","53.0","ok","0.018011215122662818","15.0","","0.29880715923288104","13.0","0.1640062379366021","2.0","","0.968902042010215","199"
"37.914361","0.37042040414059346","13.0","46.0","16.0","3.0","39.0","4.0","29.0","ok","0.013668003566570086","21.0","","0.655941261198329","13.0","0.4534197053533704","1.0","","0.5673867772762811","200"
"31.208536","0.524790530436071","13.0","65.0","9.0","4.0","40.0","5.0","7.0","ok","0.01072670825108331","29.0","","0.30959911789516376","15.0","0.13291916039544896","1.0","","0.73873261497063","201"
"37.225579","0.14746219894495005","14.0","69.0","6.0","4.0","48.0","25.0","72.0","ok","0.03886862196371771","15.0","","0.10307112345730651","10.0","0.4487607373379313","1.0","","0.892879476402469","202"
"99.874283","0.33347752034356865","9.0","42.0","24.0","3.0","46.0","69.0","10.0","ok","0.026545318813931684","10.0","","0.5192004157685187","8.0","0.21892630928034074","3.0","","0.8724963810653189","203"
"40.084018","0.16250079946377657","11.0","48.0","14.0","3.0","29.0","66.0","31.0","ok","0.24001736657522488","32.0","","0.5406385724225099","10.0","0.24100889855682103","1.0","","0.7673822774579486","204"
"85.143459","0.3312974341842994","10.0","68.0","43.0","4.0","36.0","16.0","14.0","ok","0.04480514080685107","31.0","","0.6294180532349621","8.0","0.185734823946896","1.0","","0.7847461155800233","205"
"38.81518","0.17801001024309995","10.0","24.0","7.0","4.0","36.0","32.0","33.0","ok","0.07519813740629595","32.0","","0.3577855287553282","5.0","0.2964908129971068","2.0","","0.8234622761168913","206"
"49.79612","0.15605970531763788","10.0","49.0","10.0","4.0","45.0","31.0","20.0","ok","0.06901800180912782","6.0","","0.8208118446737889","15.0","0.1891457572221922","2.0","","0.5778755516493277","207"
"28.107145","0.3217157794984008","13.0","36.0","35.0","5.0","7.0","42.0","13.0","ok","0.02427328938666385","7.0","","0.7079482749369213","15.0","0.37375008530828563","0.0","","0.8567537229314092","208"
"35.9301","0.16841983433628527","9.0","80.0","11.0","4.0","43.0","67.0","25.0","ok","0.12737224954282975","37.0","","0.2269352374905466","14.0","0.1428775272899158","1.0","","0.5944304162154226","209"
"20.814804","0.17444009107602043","16.0","73.0","5.0","3.0","36.0","3.0","12.0","ok","0.16582401384932877","31.0","","0.25308036098702963","15.0","0.23130416243381027","0.0","","0.9465524539886067","210"
"84.727533","0.30732302576737786","16.0","28.0","28.0","4.0","30.0","43.0","28.0","ok","0.021937199372945318","47.0","","0.8522292715139081","9.0","0.14018684160707323","1.0","","0.9917959634284716","211"
"36.085557","0.31467642071167873","14.0","48.0","8.0","4.0","39.0","28.0","28.0","ok","0.022992606538631985","40.0","","0.526262748879768","9.0","0.11692061105770335","1.0","","0.5975227840054911","212"
"38.664783","0.4220818698175295","10.0","27.0","5.0","5.0","42.0","99.0","8.0","ok","0.012133100788257556","45.0","","0.829673775456452","3.0","0.22699180101397315","2.0","","0.6688711139669583","213"
"125.419757","0.1563875486428937","14.0","23.0","69.0","4.0","40.0","89.0","38.0","ok","0.17759229852858885","41.0","","0.21567602242178197","15.0","0.13063015608855263","2.0","","0.5531736842262934","214"
"64.466358","0.22505610356352826","15.0","53.0","26.0","4.0","34.0","59.0","14.0","ok","0.07659111673456899","37.0","","0.9556586277466869","16.0","0.09174235327864838","1.0","","0.6451103175142792","215"
"26.96712","0.3475628498668572","15.0","58.0","55.0","4.0","6.0","38.0","9.0","ok","0.02507324704355112","10.0","","0.13388094046451782","6.0","0.09133895073619586","0.0","","0.6321443336461265","216"
"51.916499","0.16606142096638685","9.0","38.0","8.0","4.0","33.0","42.0","30.0","ok","0.1263366675350992","28.0","","0.8385464668125439","13.0","0.3335648353873309","2.0","","0.8081966289104552","217"
"97.802008","0.18093815754614498","16.0","72.0","36.0","4.0","37.0","13.0","21.0","ok","0.0543157492822832","26.0","","0.4078237230250459","4.0","0.11981811251165116","2.0","","0.9529073225239937","218"
"26.24901","0.30361764408424735","12.0","75.0","16.0","4.0","43.0","93.0","10.0","ok","0.04500527571975886","10.0","","0.7101845524618485","14.0","0.0994167622303724","0.0","","0.9249181968857045","219"
"24.580376","0.23478577217080585","16.0","30.0","16.0","3.0","29.0","7.0","20.0","ok","0.06325692225361153","42.0","","0.6148538242198175","13.0","0.21886227948645637","0.0","","0.8249965958795957","220"
