trial,status,loss,time,log,error,activation,layer1_layers,layer1_size,layer2_layers,layer2_size,layer3_layers,layer3_size,layer4_layers,layer4_size,learning_rate,weight_decay
2277,ok,0.3179,984.870085,,,relu,2,80,2,128,1,128,2,256,0.649437514780358,8.81443421131628E-05
2278,ok,0.2921,1282.251246,,,rrelu,3,64,3,160,1,256,2,256,0.484517494169436,0.000130637398462
2279,ok,0.3516,1263.514486,,,elu,3,64,3,128,1,192,3,256,0.911698508576566,0.000117159853086
2280,ok,0.2914,1428.528661,,,relu,3,64,2,160,2,192,3,384,0.401182503582767,0.000156423550586
2281,ok,0.3561,1163.759127,,,relu,2,64,2,128,2,192,2,384,0.668063467443677,8.18696863609426E-05
2282,ok,0.2296,1326.148389,,,relu,3,80,3,128,2,128,3,256,0.445675609770146,7.30962460855191E-05
2283,ok,0.351,1474.810386,,,rrelu,3,64,2,128,2,256,3,384,0.286218449172737,0.000182813813036
2284,ok,0.3146,1163.924619,,,elu,3,64,3,128,1,192,2,256,1.03439287228712,0.000133262535186
2285,ok,0.2631,1298.069725,,,rrelu,2,80,3,128,1,128,3,384,0.725445329169222,6.22881528995951E-05
2286,ok,0.3476,1315.815939,,,relu,3,80,3,128,1,192,2,384,0.930852054320674,0.000170876218814
2287,ok,0.4476,1462.20011,,,relu,3,80,2,160,2,192,3,384,0.465457984262799,9.43728960905609E-05
2288,ok,0.2935,989.754687,,,rrelu,2,64,2,160,1,128,2,256,1.06552455303366,6.01653389869446E-05
2289,ok,0.3363,1007.278617,,,selu,2,64,2,128,1,192,2,256,1.02079451867451,0.000109014913703
2290,ok,0.2717,1106.275962,,,rrelu,3,64,2,128,1,128,2,384,0.546325453453131,0.000157550248048
2291,ok,0.3231,1125.492278,,,rrelu,2,64,2,160,1,192,2,384,0.466463789401814,0.000183338858296
2292,ok,0.3203,1125.204552,,,selu,3,80,2,128,1,128,2,256,0.714391368848297,0.000122189578762
2293,ok,0.296,1134.753658,,,relu,3,80,2,128,1,192,2,256,0.868400631608185,5.72346538199334E-05
2294,ok,0.334,1137.052128,,,selu,2,64,2,160,1,192,2,384,1.09319500731715,9.10386815294693E-05
2295,ok,0.2915,1187.235832,,,relu,2,80,3,128,1,128,3,256,0.3219563018548,0.00011536301411
2296,ok,0.2631,1189.176882,,,selu,2,80,3,128,1,192,2,256,0.539437921945984,5.59791011198003E-05
2297,ok,0.3313,1192.444003,,,selu,3,64,2,128,2,192,2,256,1.01019408903346,6.68925514621871E-05
2298,ok,0.3552,1210.337733,,,relu,2,80,3,128,1,192,2,384,0.994974873448572,0.000101833709418
2299,ok,0.9,1199.9669,,,selu,3,64,2,128,1,192,3,256,0.986261505903072,0.000159495982892
2300,ok,0.3391,1211.753012,,,rrelu,2,80,2,160,2,128,3,256,1.03999563442313,0.000180404475532
2301,ok,0.2746,1239.041301,,,elu,2,64,2,160,2,128,3,384,0.426740370065536,5.51707944543249E-05
2302,ok,0.2665,1256.795719,,,selu,3,80,2,128,1,192,2,384,0.688359408084739,7.84592619777974E-05
2303,ok,0.3068,1261.173276,,,relu,3,64,2,128,2,128,3,384,0.598670091695805,0.000144110600141
2304,ok,0.3087,1271.923117,,,relu,3,80,2,160,2,128,3,256,0.511044002579635,8.4948203154883E-05
2305,ok,0.2703,1263.891687,,,elu,3,80,3,128,1,256,2,256,0.402778815207959,8.38444664069733E-05
2306,ok,0.3823,1272.677021,,,elu,2,64,2,128,2,192,3,384,1.09643121913228,6.56604601753445E-05
2307,ok,0.2582,1289.076801,,,elu,3,80,3,128,1,128,3,256,0.40391808848059,7.90419390642125E-05
2308,ok,0.3406,1300.46888,,,rrelu,2,80,3,160,2,192,2,256,0.788631000065844,0.000115631887144
2309,ok,0.3493,1320.977521,,,rrelu,3,64,3,128,1,256,2,384,0.722017242354994,9.09801261284066E-05
2310,ok,0.3638,1334.507065,,,elu,2,80,3,160,1,128,3,384,0.672885499151084,0.000124288862109
2311,ok,0.1154,1335.54095,,,selu,3,80,3,160,2,128,2,256,0.700127760071593,8.1695061572774E-05
2312,ok,0.9,1348.610865,,,selu,2,80,3,160,1,256,3,256,1.05865005434133,6.56669576026306E-05
2313,ok,0.3435,1333.34997,,,rrelu,3,64,2,160,2,128,3,384,0.29813200543002,8.54511691229726E-05
2314,ok,0.2604,1364.111522,,,selu,3,80,3,128,2,192,2,256,0.824345012536586,0.000167959878114
2315,ok,0.1441,1380.549785,,,relu,3,80,3,160,2,128,3,256,0.573739975477125,0.000177264910521
2316,ok,0.4222,1396.156638,,,rrelu,3,80,3,128,1,256,3,256,0.754746206673699,6.76382198815564E-05
2317,ok,0.3762,1391.25789,,,elu,2,80,3,160,2,192,3,256,0.952494754030914,0.00015330118111
2318,ok,0.3169,1405.446463,,,selu,2,80,3,128,2,256,2,384,0.599760757576512,0.000104385739685
2319,ok,0.3321,1391.180839,,,elu,3,80,3,128,2,256,2,256,1.01655858668718,8.64174335349935E-05
2320,ok,0.1028,1423.869406,,,relu,3,80,3,128,2,192,3,256,0.513238125939014,7.46216919412932E-05
2321,ok,0.2948,1454.1218,,,rrelu,3,64,2,128,2,192,3,384,0.728420564013128,5.54011870051835E-05
2322,ok,0.3621,1460.990255,,,relu,3,80,3,160,1,128,3,384,0.94731794757103,8.42860103762536E-05
2323,ok,0.3272,1461.469822,,,selu,3,64,2,160,2,192,3,384,0.543928777971543,8.31760358294077E-05
2324,ok,0.2929,1478.180964,,,elu,3,80,3,160,2,192,2,384,0.943713407918079,0.000146637395379
2325,ok,0.1187,1533.988932,,,selu,3,80,3,160,2,192,3,256,0.819645086940622,0.000107507878857
2326,ok,0.2315,1568.594307,,,selu,3,80,3,128,1,256,3,384,0.674973165422093,6.92366195789421E-05
2327,ok,0.3281,1143.533955,,,selu,2,64,2,128,1,192,3,256,0.755131091702279,6.58004226019347E-05
2328,ok,0.3147,1048.649956,,,rrelu,2,64,2,128,1,256,2,256,0.289511176936849,0.000180951658825
2329,ok,0.2887,1269.185829,,,rrelu,3,64,3,160,1,192,2,256,0.332307161109679,9.71518412246005E-05
2330,ok,0.2861,1260.821855,,,elu,3,80,2,128,2,128,3,256,0.796239715845873,6.9387286373847E-05
2331,ok,0.3272,1243.552055,,,relu,3,64,3,160,1,128,2,384,0.960749761852944,7.89250164324782E-05
2332,ok,0.2829,1157.503096,,,elu,3,64,3,128,1,192,2,256,0.287244593837926,0.000103873520228
2333,ok,0.3499,1275.532301,,,relu,3,80,3,128,1,128,3,256,0.989557678610268,0.000108653022088
2334,ok,0.2983,1276.32399,,,relu,3,64,2,160,2,256,2,256,0.295821750464048,9.08758015608515E-05
2335,ok,0.3386,1262.80716,,,selu,2,80,2,160,1,192,3,256,0.466333926902277,8.78806778205219E-05
2336,ok,0.3503,1230.346209,,,elu,2,64,3,160,2,128,3,256,1.05827704523646,0.00010774982122
2337,ok,0.3391,1222.4401,,,relu,2,64,2,160,2,128,3,384,0.303193041523081,8.54522213085699E-05
2338,ok,0.2777,1256.872448,,,rrelu,3,80,2,128,2,192,2,256,0.703439269888631,8.75916810272088E-05
2339,ok,0.121,1359.600948,,,selu,3,64,3,128,1,128,3,384,0.344805611294767,8.5986769002796E-05
2340,ok,0.288,1326.507289,,,rrelu,3,64,3,160,2,128,2,384,0.59541295850152,0.000161229059314
2341,ok,0.2609,1297.535249,,,elu,3,80,3,160,2,128,2,256,0.610739643237861,5.38984555571193E-05
2342,ok,0.1979,1256.321284,,,selu,3,64,3,128,1,128,3,256,0.310452736402389,6.4040664506534E-05
2343,ok,0.3536,1333.777111,,,relu,3,80,2,160,2,256,2,256,0.544960345567887,0.000173438248444
2344,ok,0.3205,1243.045926,,,selu,3,64,2,128,1,256,3,256,0.430238245347114,6.31743466385701E-05
2345,ok,0.9,1274.445059,,,selu,2,80,2,128,2,128,3,384,1.00279828042042,0.000107823204776
2346,ok,0.2994,1352.02105,,,rrelu,3,64,2,128,2,256,3,256,1.08283745541105,8.49784510679973E-05
2347,ok,0.362,1240.89378,,,rrelu,2,80,2,160,1,256,2,384,1.03549220226575,0.00014160016629
2348,ok,0.367,1279.143334,,,relu,2,64,3,128,1,192,3,384,0.791560661639094,9.77318115170264E-05
2349,ok,0.3559,1266.697915,,,relu,2,80,3,160,1,192,2,384,0.499309174771929,6.51374229161367E-05
2350,ok,0.3598,1408.418846,,,rrelu,2,80,3,160,2,192,2,384,0.263002171856436,0.000181115161172
2351,ok,0.2705,1368.348298,,,relu,3,64,3,160,2,256,2,256,0.336510203235286,6.02796056247668E-05
2352,ok,0.3645,1238.726523,,,relu,3,80,2,160,1,128,3,256,1.08557689826809,6.65299480750476E-05
2353,ok,0.1111,1545.21759,,,selu,3,80,3,160,1,192,3,384,0.915361669415111,5.54978088795928E-05
2354,ok,0.3477,1309.446213,,,relu,3,64,2,160,1,192,3,384,0.741351273396726,0.000138580800941
2355,ok,0.3675,1333.801136,,,selu,3,80,2,128,1,256,3,256,0.868742366953633,0.0001325895141
2356,ok,0.3157,1273.362409,,,relu,2,64,3,128,1,192,3,384,0.321799433586556,7.59304050778651E-05
2357,ok,0.3517,1380.048785,,,selu,3,80,2,128,2,192,3,256,0.70314144113205,0.000175205989717
2358,ok,0.3792,1369.652094,,,selu,2,80,3,128,2,192,3,256,0.739443052636584,0.000136321772293
2359,ok,0.4461,1248.421863,,,rrelu,2,80,2,128,1,192,3,384,0.400359581435165,0.00010494843102
2360,ok,0.3296,1424.934637,,,selu,2,64,3,128,2,192,3,384,0.76960377062685,6.31111900599399E-05
2361,ok,0.9,1416.465103,,,selu,3,80,2,160,2,192,3,256,1.02260424085078,5.32464695399316E-05
2362,ok,0.1109,1407.529339,,,selu,3,80,3,160,1,128,3,256,0.77416140301199,6.49576337239336E-05
2363,ok,0.3812,1410.068384,,,elu,2,80,3,160,1,192,3,384,0.708204464718723,0.000165109300484
2364,ok,0.2123,1607.472806,,,relu,3,80,3,160,2,192,3,384,0.685107278418968,8.28422458869806E-05
2365,ok,0.3749,1816.369677,,,elu,2,64,3,160,2,192,3,384,0.760191804231202,0.000123175437756
2366,ok,0.9,1125.335427,,,selu,3,64,2,128,1,128,2,384,0.937207290741696,5.04416710542571E-05
2367,ok,0.309,1145.752796,,,rrelu,3,64,2,160,1,128,2,256,0.999336383663768,0.000110971238832
2368,ok,0.3758,1126.225977,,,elu,2,64,2,160,2,128,2,384,0.640893171489133,0.00013588312833
2369,ok,0.4104,1206.845281,,,relu,2,64,2,128,2,192,3,256,0.566013385488686,0.00010149586078
2370,ok,0.2856,1240.636462,,,rrelu,3,64,2,128,1,192,2,384,0.308681002805522,0.000134255911858
2371,ok,0.9,1420.265954,,,selu,2,64,3,128,2,192,3,256,0.938348887574036,0.000118649672548
2372,ok,0.3253,1378.740786,,,rrelu,2,64,3,128,1,128,3,384,0.781423741935362,0.000171322014118
2373,ok,0.3403,1336.981333,,,relu,3,80,2,160,1,128,3,384,0.739246958259913,0.000199354537069
2374,ok,0.4017,1508.276299,,,relu,2,80,3,160,2,256,3,256,1.00691641868922,7.40914429516227E-05
2375,ok,0.2461,1496.08313,,,selu,3,64,3,128,2,192,3,256,0.909196240403799,6.00177315254276E-05
2376,ok,0.3004,1330.584584,,,elu,2,80,3,160,2,192,2,256,0.37882888344605,6.03515678534733E-05
2377,ok,0.3517,1340.792056,,,selu,2,80,2,160,2,192,3,256,0.263984793807954,8.24775293825177E-05
2378,ok,0.4037,1534.93474,,,elu,3,80,2,160,2,256,3,256,1.08893988964217,0.000191319531177
2379,ok,0.3507,1449.987007,,,selu,2,64,3,160,1,256,3,384,0.349748487509845,5.28733519455692E-05
2380,ok,0.2979,1383.438819,,,rrelu,3,64,3,128,2,192,2,384,0.758868924226857,8.41098367672443E-05
2381,ok,0.3728,1257.340275,,,elu,2,64,2,160,2,128,2,384,0.549763041352629,0.000131175728166
2382,ok,0.3384,1264.33321,,,elu,2,80,2,128,2,128,2,384,1.07609585981295,6.72848354530701E-05
2383,ok,0.389,1339.476856,,,elu,2,80,2,160,1,192,3,256,0.753186078953248,0.000101447026511
2384,ok,0.3529,1438.910118,,,selu,3,80,2,128,1,192,3,256,0.711940107559466,0.000197668172967
2385,ok,0.3501,1432.924008,,,elu,3,80,3,160,2,128,2,256,0.419143281031045,0.000144657135441
2386,ok,0.1358,1474.359953,,,selu,3,64,3,128,2,192,2,256,0.822555935528307,0.000138262370523
2387,ok,0.3713,1443.977264,,,relu,2,64,3,128,2,192,3,256,0.991581278175859,0.000184254400954
2388,ok,0.3224,1420.160296,,,elu,3,80,2,128,2,192,2,256,0.827040543995025,6.81040648896403E-05
2389,ok,0.3154,1453.376796,,,relu,3,80,2,160,1,128,3,256,0.555391675087741,0.000191971558169
2390,ok,0.3298,1394.949332,,,rrelu,2,64,3,160,2,192,2,256,0.962237228726376,0.000174963162101
2391,ok,0.354,1626.113179,,,rrelu,3,80,3,128,1,256,2,384,1.07460723283647,0.000172187793498
2392,ok,0.2237,1320.196434,,,elu,2,80,2,128,1,128,3,256,0.530611864718303,5.94710608052466E-05
2393,ok,0.114,1567.66954,,,selu,3,80,3,160,1,192,2,384,0.596816610598662,0.000108985978824
2394,ok,0.2289,947.060862,,,relu,2,64,2,128,1,128,2,256,0.426879340650658,9.95614206757741E-05
2395,ok,0.2789,1060.815601,,,rrelu,2,80,2,128,2,128,2,256,0.857483093622639,0.000195931364208
2396,ok,0.2908,1072.418068,,,elu,3,64,2,128,1,192,2,256,0.752801328660227,5.19327796946582E-05
2397,ok,0.3397,1456.489279,,,elu,2,80,3,160,1,128,3,256,0.845790059680999,8.71276472287344E-05
2398,ok,0.3061,1281.836805,,,elu,2,80,2,160,1,128,3,256,0.257663189073768,0.000101114803888
2399,ok,0.341,1246.957691,,,elu,2,64,2,160,2,128,2,384,1.08841611570651,0.000126537044026
2400,ok,0.3313,1301.678626,,,rrelu,2,64,2,160,2,128,3,256,1.02346516026838,0.000119975069354
2401,ok,0.2981,1288.1021,,,selu,2,80,3,160,1,128,2,256,0.465439739235956,8.87420389510058E-05
2402,ok,0.3147,1161.458692,,,selu,2,64,2,160,2,192,2,256,0.693072749868508,5.14520369445815E-05
2403,ok,0.1056,1697.767037,,,elu,3,80,3,128,2,192,3,384,0.259976672320861,0.000174952757267
2404,ok,0.3486,1334.047086,,,selu,2,80,3,128,1,128,2,384,0.382226878498337,0.000159364560577
2405,ok,0.3552,1342.334932,,,elu,2,64,2,160,2,128,3,384,0.569181977223253,8.60950160127405E-05
2406,ok,0.3213,1305.922965,,,relu,3,64,3,160,1,192,2,256,0.779368133402447,0.000156118719688
2407,ok,0.9,1374.202147,,,selu,2,64,3,128,2,192,2,384,1.09439409946254,9.50603403470169E-05
2408,ok,0.2708,1300.24606,,,rrelu,3,80,2,128,2,128,3,256,0.911640314908304,6.45105107448952E-05
2409,ok,0.205,1573.445456,,,selu,3,80,3,128,2,128,3,256,0.380536231580349,9.05600563582112E-05
2410,ok,0.312,1345.249651,,,selu,2,64,3,128,2,128,3,384,0.346235844378254,6.17903767627808E-05
2411,ok,0.3605,1578.114465,,,relu,3,80,2,160,2,192,3,256,0.703075721435009,9.11405183463029E-05
2412,ok,0.9,1327.619081,,,selu,3,80,2,160,2,128,3,256,0.868603937648171,7.79665333078377E-05
2413,ok,0.3913,1454.008523,,,selu,2,80,2,160,2,192,3,256,0.877046574449633,0.000110487912925
2414,ok,0.1027,1671.561716,,,relu,3,80,3,160,2,128,3,384,0.577881262932568,9.70957786247219E-05
2415,ok,0.9,1398.038988,,,selu,2,80,2,128,2,256,3,256,1.08630078488722,0.000110097487003
2416,ok,0.3438,1359.214396,,,relu,3,80,3,160,1,128,3,256,0.959248201156287,8.98617638961893E-05
2417,ok,0.3474,1413.952923,,,selu,2,64,3,128,2,256,2,384,0.303038375591213,0.00018372131375
2418,ok,0.1254,1395.737461,,,selu,3,64,3,128,2,192,2,384,0.497392202822653,8.37995473372087E-05
2419,ok,0.1184,1541.10786,,,selu,3,80,3,128,2,256,3,256,0.461848046005252,0.000155780759671
2420,ok,0.3606,1239.085256,,,selu,2,64,3,160,2,128,2,384,0.680155055339967,0.000193853698152
2421,ok,0.2698,1252.012316,,,selu,3,64,3,128,1,256,2,256,1.04203347776128,0.000117119284236
2422,ok,0.3285,1189.174346,,,rrelu,2,80,2,128,1,192,3,256,0.360084239927341,5.74394448662148E-05
2423,ok,0.4685,1167.527112,,,elu,2,64,3,128,1,192,3,256,0.739731727055244,7.14487209780085E-05
2424,ok,0.3245,1238.567838,,,rrelu,3,80,2,160,2,128,2,256,0.986711747211372,5.69588378489617E-05
2425,ok,0.1149,1458.760062,,,selu,3,80,3,128,2,192,2,384,0.891723109949274,8.01770896987998E-05
2426,ok,0.3617,1540.937034,,,rrelu,2,64,3,160,2,256,3,384,0.723068535722065,0.000163131182089
2427,ok,0.3899,1371.118492,,,selu,2,64,3,128,2,256,3,256,0.751147046016737,0.000162415404071
2428,ok,0.3601,1241.951301,,,elu,3,64,2,160,2,128,3,256,0.936388132160728,7.2620093138382E-05
2429,ok,0.3072,1069.735078,,,rrelu,2,80,2,128,1,192,2,256,0.744718253723131,0.000150817938035
2430,ok,0.2912,1148.226925,,,elu,2,64,3,128,1,256,2,256,0.252636507681545,0.000125547463845
2431,ok,0.3087,1191.515272,,,rrelu,3,80,2,128,1,192,2,256,0.436025319727714,0.000135606516253
2432,ok,0.3222,1204.392644,,,relu,3,80,3,128,1,128,2,256,1.08750462091274,0.000132261617515
2433,ok,0.3008,1135.139047,,,elu,3,64,2,160,1,128,2,384,0.885558167927793,6.36184656545724E-05
2434,ok,0.3882,1228.645056,,,rrelu,3,64,2,160,2,128,2,384,0.752847741754345,0.000174179342136
2435,ok,0.3254,1100.943316,,,rrelu,3,64,2,128,1,192,2,256,0.934361062575702,7.65905381824721E-05
2436,ok,0.2358,1206.279212,,,relu,3,64,3,160,2,128,2,256,0.292115491366409,8.56273219542708E-05
2437,ok,0.3651,1291.477739,,,elu,2,80,3,160,1,192,2,384,0.621024601441221,0.000110450758429
2438,ok,0.2549,1026.469667,,,rrelu,2,80,2,128,1,128,2,256,0.407727061700208,0.000118414674634
2439,ok,0.3307,1269.284244,,,elu,2,64,3,128,2,192,2,384,0.862336909351353,6.54303734805128E-05
2440,ok,0.314,1358.207497,,,elu,2,64,3,128,1,256,3,384,0.367104000222554,7.44327824385744E-05
2441,ok,0.3977,1290.392285,,,elu,2,64,2,160,2,256,3,256,0.792418902649063,5.9151527811352E-05
2442,ok,0.359,1409.221791,,,rrelu,3,80,2,160,2,192,2,384,1.01258779576787,0.000162397647743
2443,ok,0.3681,1395.941384,,,relu,3,80,2,160,2,192,3,256,0.928879671276196,9.6356552898079E-05
2444,ok,0.2804,1347.432475,,,rrelu,3,64,3,128,1,192,3,256,0.39455068784648,9.21280139791093E-05
2445,ok,0.3159,1193.316705,,,relu,2,80,2,160,2,128,3,256,0.743425135806479,6.05038798443814E-05
2446,ok,0.2808,1355.942723,,,rrelu,3,64,3,160,2,128,3,256,0.478593495426455,0.000172580849516
2447,ok,0.1588,1494.38988,,,rrelu,3,64,3,128,2,192,3,384,0.657153813853663,5.049084290745E-05
2448,ok,0.3205,1214.813718,,,relu,3,64,3,160,1,192,2,256,0.72420911720964,0.000128727745574
2449,ok,0.29,1333.262206,,,rrelu,2,64,3,128,1,192,3,384,0.542990490712931,9.5168405020198E-05
2450,ok,0.2809,1250.866608,,,relu,3,64,2,128,1,192,3,256,0.319489057208782,7.44238574192421E-05
2451,ok,0.2775,1196.197812,,,rrelu,2,64,3,128,1,128,2,384,0.559391907300591,8.35968005036538E-05
2452,ok,0.2983,1146.353338,,,elu,2,64,2,128,2,192,2,256,1.03310199398839,8.31596738750465E-05
2453,ok,0.4369,1072.513794,,,elu,2,64,3,128,1,192,2,256,0.424292410520168,0.000135988695365
2454,ok,0.1204,1392.135786,,,selu,3,80,3,128,2,128,2,384,0.87258825455335,0.000103548550733
2455,ok,0.3189,1356.250409,,,selu,3,80,2,128,2,192,2,256,0.389859405030445,0.000149460185453
2456,ok,0.3467,1314.999457,,,elu,2,64,3,160,2,256,2,256,1.05943838472954,0.000155584958001
2457,ok,0.3244,1216.726979,,,elu,3,80,2,128,2,128,2,384,0.925691066672925,8.4985431475212E-05
2458,ok,0.3643,1369.754253,,,relu,3,80,2,128,2,128,3,384,0.805615709104936,0.000174959739215
2459,ok,0.3397,1250.267745,,,relu,3,64,2,128,2,192,3,256,0.565469028697422,0.000198550248294
2460,ok,0.2476,1097.952449,,,elu,2,64,2,128,2,128,3,256,0.492764671366354,8.2662367323015E-05
2461,ok,0.2996,1298.594749,,,rrelu,2,64,3,128,2,192,3,256,0.304945842274789,7.68697880697413E-05
2462,ok,0.3707,1181.064188,,,rrelu,2,64,2,160,1,192,3,256,0.530058567003095,9.12923563534815E-05
2463,ok,0.3135,1383.792207,,,rrelu,2,80,3,160,2,192,2,384,0.685668781286986,9.91087890778626E-05
2464,ok,0.1159,1415.722496,,,relu,3,64,3,160,2,128,3,384,0.710851903881007,6.57190934606921E-05
2465,ok,0.9,1374.294978,,,selu,2,80,3,160,1,128,3,384,1.08847644798365,0.000126940659423
2466,ok,0.1035,1510.183764,,,relu,3,80,3,160,2,192,3,256,0.492846608535413,7.81268047620597E-05
2467,ok,0.2594,1270.749339,,,elu,3,64,3,128,1,192,3,256,0.436726389256866,7.6507761980811E-05
2468,ok,0.2933,1093.726259,,,elu,2,64,2,160,1,256,2,256,0.475506174153741,5.55890620549235E-05
2469,ok,0.2572,1499.351686,,,elu,3,80,3,160,1,192,3,384,0.433241451267197,0.000119712062427
2470,ok,0.2634,1147.983798,,,relu,3,80,2,128,1,192,2,256,0.346207832247773,9.84317471294585E-05
2471,ok,0.112,1533.975283,,,selu,3,80,3,128,2,256,3,256,0.270172761364832,0.000112361491278
2472,ok,0.3089,1176.354418,,,relu,3,64,2,128,1,192,2,384,0.848889402718378,0.000155221619898
2473,ok,0.3664,1243.902918,,,elu,2,64,2,160,1,192,3,256,0.532640859356047,0.000137781347019
2474,ok,0.254,1236.974593,,,rrelu,3,64,3,160,1,128,2,256,0.698975359663265,9.43735600401809E-05
2475,ok,0.3988,1304.147453,,,elu,2,64,2,160,1,256,3,256,0.811578425909667,5.29128642860658E-05
2476,ok,0.255,1332.223985,,,rrelu,3,64,2,160,2,128,3,256,0.676092674827751,8.50516140812856E-05
2477,ok,0.2919,1272.4521,,,relu,3,64,3,160,1,256,2,256,0.654149598243277,6.13467737198304E-05
2478,ok,0.2902,1101.870279,,,elu,2,64,2,128,2,128,2,256,0.470043302956747,0.000168199306677
2479,ok,0.2978,1325.972773,,,rrelu,2,64,3,160,1,128,3,384,0.961019632838854,6.29753112560759E-05
2480,ok,0.3565,1474.282456,,,relu,3,64,2,160,1,256,3,384,0.744855705460138,8.85352307138527E-05
2481,ok,0.3071,1391.072766,,,rrelu,3,80,2,160,1,256,3,256,0.306305416336357,8.31929708023768E-05
2482,ok,0.0993,1604.114844,,,elu,3,96,3,160,2,192,3,384,1.67730822310805,3.04171285024179E-05
2483,ok,0.1012,1665.999233,,,elu,3,96,3,160,2,192,3,384,1.63770604779405,3.46298314985071E-05
2484,ok,0.1019,1668.930668,,,elu,3,96,3,192,2,192,3,384,0.183158868638931,3.25755856148545E-05
2485,ok,0.0991,1672.096607,,,elu,3,96,3,192,2,192,3,384,0.224448875189359,3.43232413537249E-05
2486,ok,0.1019,1640.236075,,,elu,3,96,3,160,2,192,3,384,0.183494836649875,2.77982983721379E-05
2487,ok,0.0992,1681.208214,,,elu,3,96,3,192,2,192,3,384,0.19008107225484,3.47686191577351E-05
2488,ok,0.1016,1681.127253,,,elu,3,96,3,192,2,192,3,384,0.254843755633731,3.4283569068078E-05
2489,ok,0.1024,1678.183904,,,elu,3,96,3,192,2,192,3,384,0.186622924592512,3.32452962934358E-05
2490,ok,0.0943,1671.32149,,,elu,3,96,3,192,2,192,3,384,1.6258985446879,2.7649061374076E-05
2491,ok,0.1015,1676.46494,,,elu,3,96,3,192,2,192,3,384,1.65858145569283,3.32012359897226E-05
2492,ok,0.1058,1683.451671,,,elu,3,96,3,192,2,192,3,384,0.116239299668719,3.08557620085603E-05
2493,ok,0.104,1670.873703,,,elu,3,96,3,192,2,192,3,384,0.11253571496526,3.36551804560431E-05
2494,ok,0.1084,1653.930065,,,elu,3,96,3,160,2,192,3,384,0.101040083485768,3.41316740693959E-05
2495,ok,0.0987,1692.07015,,,elu,3,96,3,192,2,192,3,384,1.61596567617719,3.14442919587794E-05
2496,ok,0.0988,1686.292443,,,elu,3,96,3,192,2,192,3,384,1.64708248642643,3.22727596405801E-05
2497,ok,0.1029,1697.75025,,,elu,3,96,3,192,2,192,3,384,0.214828084740035,3.03627527871493E-05
2498,ok,0.1043,1674.459479,,,elu,3,96,3,192,2,192,3,384,1.65056885299794,3.35200304972665E-05
2499,ok,0.1013,1679.221642,,,elu,3,96,3,192,2,192,3,384,0.203402174855329,3.26799181527431E-05
2500,ok,0.1018,1644.942549,,,elu,3,96,3,160,2,192,3,384,0.167157695271144,3.10574224884748E-05
2501,ok,0.1004,1696.441217,,,elu,3,96,3,192,2,192,3,384,0.217327485461846,3.38823830113851E-05
2502,ok,0.1026,1685.225368,,,elu,3,96,3,192,2,192,3,384,0.210441835169511,3.10151891292069E-05
2503,ok,0.1067,1685.332825,,,elu,3,96,3,192,2,192,3,384,0.114483062270406,3.45799075807065E-05
2504,ok,0.1028,1710.607068,,,elu,3,96,3,192,2,192,3,384,0.195702435425845,3.48661762954954E-05
2505,ok,0.1026,1686.896666,,,elu,3,96,3,192,2,192,3,384,0.11181839167449,3.00230894199646E-05
2506,ok,0.101,1690.390034,,,elu,3,96,3,192,2,192,3,384,1.62986271322868,3.43097075668499E-05
2507,ok,0.1001,1675.405122,,,elu,3,96,3,192,2,192,3,384,1.59544805171997,2.98298935544604E-05
2508,ok,0.9,1668.506137,,,elu,3,96,3,192,2,192,3,384,1.65509614202766,3.3953392493915E-05
